Permalink	mens_id	Type	Fecha	Engagement	mes	Message.y	mensaje
https://www.facebook.com/233734300112003/posts/1329216377230451/	2650_Juan Monteverde_Ciudad Futura_1_No	photo	2019-06-08T00:00:00Z	34	junio	El Tambo La Resistencia 🐮 en el 2010 y hoy.Sumamos viviendas containers fábrica láctea y modernizamos el tambo. Y todo a pura autogestión! 💪🏽	tambo resistencia sumamos viviendas containers fábrica láctea modernizamos tambo pura autogestión
https://www.facebook.com/233734300112003/posts/1329249663893789/	2651_Juan Monteverde_Ciudad Futura_1_No	video	2019-06-08T00:00:00Z	78	junio	👉🏽 En unos minutos te contamos qué fue el YA BASTA. La ordenanza que prohibió la construcción de nuevos barrios privados en la ciudad en el año 2010. Una medida que frenó el avance privado sobre las últimas tierras urbanizables de Rosario y que ahora permite pensar un destino mucho más inclusivo y justo para todos y todas.	minutos contamos basta ordenanza prohibió construcción barrios privados ciudad año medida frenó avance privado tierras urbanizables rosario ahora permite pensar destino inclusivo justo todas
https://www.facebook.com/233734300112003/posts/1329261223892633/	2652_Juan Monteverde_Ciudad Futura_1_No	photo	2019-06-08T00:00:00Z	161	junio	El Tambo La Resistencia 🐮 en el 2010 y hoy.Para defender las últimas tierras de la ciudad además de frenar el avance privado (como podés ver en el posteo anterior) mejoramos el último tambo de Rosario y construímos una fábrica láctea para mostrar otro destino posible para ese suelo. Así fue que sumamos viviendas containers la fábrica y modernizamos el tambo. Y todo a pura autogestión! 💪🏽	tambo resistencia defender tierras ciudad frenar avance privado podés posteo mejoramos tambo rosario construímos fábrica láctea mostrar destino posible suelo sumamos viviendas containers fábrica modernizamos tambo pura autogestión
https://www.facebook.com/233734300112003/posts/1329285697223519/	2653_Juan Monteverde_Ciudad Futura_1_No	photo	2019-06-09T00:00:00Z	314	junio	Hoy estuvimos en las tierras que nos vieron nacer. En Nuevo Alberdi con muchísimos compañeros y compañeras. Ahí estaba el Ángel uno de los primeros que nos recibió en su casa y nos prestaba las herramientas para que arreglemos el centro cultural. A él y a todos los pudimos mirar a los ojos y decirles que no los traicionamos. Que seguimos siendo los mismos que iban cada día a buscar a sus hijos para dar apoyo escolar. Que no nos pudieron comprar y que vamos a seguir defendiendo esas tierras en cualquier trinchera.  Porque cuando no tenes precio nadie puede comprarte. Y eso en política créanme no es poco. Como dice La Renga el final es en donde partí y en Nuevo Alberdi siempre habrá consuelo para mí locura ✊❤️💜💚	tierras vieron nacer nuevo alberdi muchísimos compañeros compañeras ángel recibió casa prestaba herramientas arreglemos centro cultural pudimos mirar ojos decirles traicionamos seguimos iban buscar hijos apoyo escolar pudieron comprar seguir defendiendo tierras trinchera tenes precio nadie puede comprarte política créanme renga partí nuevo alberdi siempre consuelo locura
https://www.facebook.com/233734300112003/posts/1329682430517179/	2654_Juan Monteverde_Ciudad Futura_1_No	link	2019-06-09T00:00:00Z	243	junio	Ayer te contábamos la historia titulada De la lucha por las tierras a la construcción de ciudad.Acá vamos dejando los tres capítulos que la componen que tienen que ver con la defensa de las últimas tierras de #Rosario para que no queden en manos de especuladores inmobiliarios con la construcción de un tambo y una fábrica láctea que impulsan otro modelo productivo y finalmente con la posibilidad de hacer realidad en aquella zona de Nuevo Alberdi la urbanización más grande que haya visto la ciudad. Primer capítulo 👉🏽 Rosario la primera ciudad del mundo en prohibir los barrios privados.http://gentedistinta.com.ar/?p=1142	contábamos historia titulada lucha tierras construcción ciudad acá dejando capítulos componen defensa tierras rosario queden manos especuladores inmobiliarios construcción tambo fábrica láctea impulsan modelo productivo finalmente posibilidad realidad zona nuevo alberdi urbanización grande visto ciudad capítulo rosario ciudad mundo prohibir barrios privados
https://www.facebook.com/233734300112003/posts/1329684180517004/	2655_Juan Monteverde_Ciudad Futura_1_No	link	2019-06-09T00:00:00Z	141	junio	De la lucha por las tierras a la construcción de ciudad.Segundo capítulo 👉🏽 Salvar el último tambo construyendo una fábrica láctea.http://gentedistinta.com.ar/?p=1138	lucha tierras construcción ciudad capítulo salvar tambo construyendo fábrica láctea
https://www.facebook.com/233734300112003/posts/1329685980516824/	2656_Juan Monteverde_Ciudad Futura_1_No	link	2019-06-09T00:00:00Z	254	junio	De la lucha por las tierras a la construcción de ciudad.Tercer capítulo 👉🏽 Impulsan la urbanización más grande de la ciudadhttp://gentedistinta.com.ar/?p=1140	lucha tierras construcción ciudad tercer capítulo impulsan urbanización grande ciudad
https://www.facebook.com/233734300112003/posts/1329873277164761/	2657_Juan Monteverde_Ciudad Futura_1_No	video	2019-06-09T00:00:00Z	70	junio	📺 Hoy desde las 18hs por la pantalla de Telefe Rosario: los candidatos a intendente preguntamos para que otro candidato responda. Un lindo formato que inventó la gente de Bótelos. Acá un avance.	hs pantalla telefe rosario candidatos intendente preguntamos candidato responda lindo formato inventó gente bótelos acá avance
https://www.facebook.com/233734300112003/posts/1329990370486385/	2658_Juan Monteverde_Ciudad Futura_1_No	video	2019-06-09T00:00:00Z	103	junio	👉🏽 Estas son las últimas tierras que le quedan a #Rosario. Las que defendimos de los especuladores inmobiliarios que iban a construir ahí un barrio privado.En esas 500 hectáreas queremos hacer una gran urbanización para la ciudad: 8 mil viviendas destinadas a distintos sectores sociales que incluyan viviendas públicas protegidas y viviendas de alquiler. Además queremos crear parques deportivos y garantizar espacios verdes de protección ambiental y espacios de uso productivo del suelo para desarrollar una urbanización sustentable.Vos ¿qué te imaginás para que todas estas tierras sean de todas y todos?	tierras quedan rosario defendimos especuladores inmobiliarios iban construir barrio privado hectáreas urbanización ciudad mil viviendas destinadas distintos sectores sociales incluyan viviendas públicas protegidas viviendas alquiler crear parques deportivos garantizar espacios verdes protección ambiental espacios productivo suelo desarrollar urbanización sustentable vos imaginás todas tierras todas
https://www.facebook.com/233734300112003/posts/1330390163779739/	2659_Juan Monteverde_Ciudad Futura_1_No	photo	2019-06-10T00:00:00Z	232	junio	Hace unos días te contábamos sobre algunas de nuestras iniciativas para que todas y todos en #Rosario podamos acceder a una vivienda. En este sentido hoy presentamos desde las 11 en el Concejo Municipal el proyecto para la construcción del *primer parque público de vivienda en alquiler de la ciudad* 🏬🏬 en los terrenos donde funciona la Unidad penitenciaria número III.Dicha Unidad será trasladada en poco tiempo y el gobierno provincial pretende vender esos terrenos. Desde Ciudad Futura en cambio proponemos algo diferente: que el Estado construya allí un complejo de viviendas pero no para entregarlas en propiedad sino para ponerlas en alquiler. Una forma nueva para que el Estado intervenga en el mercado inmobiliario de la ciudad.	contábamos iniciativas todas rosario podamos acceder vivienda sentido presentamos concejo proyecto construcción parque público vivienda alquiler ciudad terrenos funciona unidad penitenciaria número dicha unidad trasladada tiempo gobierno provincial pretende vender terrenos ciudad futura cambio proponemos estado construya complejo viviendas entregarlas propiedad ponerlas alquiler forma estado intervenga mercado inmobiliario ciudad
https://www.facebook.com/233734300112003/posts/1330624620422960/	2660_Juan Monteverde_Ciudad Futura_1_No	photo	2019-06-10T00:00:00Z	184	junio	👉🏽 Hace unas semanas te contábamos nuestra #HistoriaDelFuturo “Ni gente sin casa ni casa sin gente”. Ahí hablamos de varias iniciativas que buscan solucionar el problema del acceso a la vivienda en #Rosario entre ellas el proyecto que hoy presentamos en el concejo para construir un parque público de vivienda en alquiler en los terrenos donde funciona la Unidad penitenciaria número III.Dicha unidad será trasladada en poco tiempo el gobierno provincial quiere vender esos terrenos y desde Ciudad Futura proponemos algo diferente: que el Estado construya ahí un complejo de viviendas para ponerlas en alquiler. Una forma novedosa para que el Estado pueda intervenir en el mercado inmobiliario en un lugar estratégico de la ciudad (el predio ocupa la manzana de Zeballos Ricchieri Montevideo y Suipacha) y una alternativa concreta para que estas tierras no se rematen.	semanas contábamos historiadelfuturo gente casa casa gente hablamos iniciativas buscan solucionar problema acceso vivienda rosario ellas proyecto presentamos concejo construir parque público vivienda alquiler terrenos funciona unidad penitenciaria número dicha unidad trasladada tiempo gobierno provincial vender terrenos ciudad futura proponemos estado construya complejo viviendas ponerlas alquiler forma novedosa estado intervenir mercado inmobiliario lugar estratégico ciudad predio ocupa manzana zeballos ricchieri montevideo suipacha alternativa concreta tierras rematen
https://www.facebook.com/233734300112003/posts/1330702760415146/	2661_Juan Monteverde_Ciudad Futura_1_No	video	2019-06-10T00:00:00Z	115	junio	👆🏾En un minuto te contamos de qué se trata el proyecto para construir un complejo de viviendas públicas de alquiler en la manzana estratégica que hoy ocupa la Unidad Penitenciaria III (que pronto será trasladada).	minuto contamos trata proyecto construir complejo viviendas públicas alquiler manzana estratégica ocupa unidad penitenciaria trasladada
https://www.facebook.com/233734300112003/posts/1330705133748242/	2662_Juan Monteverde_Ciudad Futura_1_No	video	2019-06-10T00:00:00Z	58	junio	👇🏽 En un minuto te contamos de qué se trata el proyecto para construir un complejo de viviendas públicas de alquiler en la manzana estratégica que hoy ocupa la Unidad Penitenciaria III (que pronto será trasladada).	minuto contamos trata proyecto construir complejo viviendas públicas alquiler manzana estratégica ocupa unidad penitenciaria trasladada
https://www.facebook.com/233734300112003/posts/1331191127032976/	2663_Juan Monteverde_Ciudad Futura_1_No	link	2019-06-11T00:00:00Z	385	junio	✔ Ayer presentamos el proyecto para construir el primer PARQUE DE VIVIENDAS PÚBLICAS DE ALQUILER de #Rosario y ya se empieza a hablar sobre eso 👇🏽 https://www.elciudadanoweb.com/ciudad-futura-presento-su-proyecto-para-la-vieja-carcel-de-rosario/	presentamos proyecto construir parque viviendas públicas alquiler rosario empieza hablar
https://www.facebook.com/233734300112003/posts/1331335730351849/	2664_Juan Monteverde_Ciudad Futura_1_No	video	2019-06-11T00:00:00Z	126	junio	La Unidad Penitenciaria III (ubicada en la manzana estratégica de Zeballos Ricchieri Montevideo y Suipacha) va a ser trasladada.¿Qué se hace con esos terrenos?:- Proyecto gobierno provincial: rematarlos y vendérselos a privados.- Proyecto Ciudad Futura: que el Estado contruya allí un complejo de viviendas para ponerlas en alquiler a precios justos y con condiciones justas para 300 familias!#GenteDistinta para construir #UnFuturoDiferente	unidad penitenciaria ubicada manzana estratégica zeballos ricchieri montevideo suipacha trasladada terrenos proyecto gobierno provincial rematarlos vendérselos privados proyecto ciudad futura estado contruya complejo viviendas ponerlas alquiler precios justos condiciones justas familias gentedistinta construir unfuturodiferente
https://www.facebook.com/233734300112003/posts/1331407647011324/	2665_Juan Monteverde_Ciudad Futura_1_No	link	2019-06-11T00:00:00Z	173	junio	Algo de lo que decíamos un año atrás cuando presentábamos la propuesta de la ASIGNACIÓN UNIVERSAL ENERGÉTICA 🤜🏽⚡🤛🏽:Si el agua 💦 el gas ♨ y la electricidad 💡 son elementos básicos para la vida humana el Estado tiene que poder garantizar a cada ciudadano aunque sea en su cuota mínima el acceso a lo necesario para poder vivir. Debe para eso poder cuantificar primero es decir poder establecer cuánta agua cuánto gas y cuánta electricidad necesita cada ciudadano de acuerdo a su estilo de vida (en el campo en la ciudad en familia solo etc) y eso debe ser libre y gratuito como el aire. Y como además hablamos de bienes escasos una vez garantizados los estándares mínimos para todos se debe también poder penar o restringir su derroche.🗞 Nota completa: https://www.lacapital.com.ar/opinion/asignacion-universal-energetica-n1605332.html	decíamos año atrás presentábamos propuesta asignación universal energética agua gas electricidad elementos básicos vida humana estado garantizar ciudadano cuota mínima acceso necesario vivir cuantificar establecer agua gas electricidad necesita ciudadano acuerdo estilo vida campo ciudad familia etc libre gratuito aire hablamos bienes escasos garantizados estándares mínimos penar restringir derroche nota completa
https://www.facebook.com/233734300112003/posts/1331442453674510/	2666_Juan Monteverde_Ciudad Futura_1_No	video	2019-06-11T00:00:00Z	74	junio	Hoy convocados por el Taller Ecologista firmamos un compromiso para afrontar la pobreza energética en #Rosario.El año pasado cuando se discutía la reforma constitucional en la provincia de Santa Fe presentamos la propuesta de la ASIGNACIÓN UNIVERSAL ENERGÉTICA 🤜🏽⚡️🤛🏽 : una cuota mensual que el Estado debe garantizar para todos sus habitantes en relación a su consumo de luz 💡 agua 💦 y ♨️ gas (salvo para el decil más rico de la sociedad porque igualdad no es darle a todos lo mismo sino a cada quien según sus necesidades y exigir a cada cual según sus capacidades).Hacer realidad otra forma de afrontar el problema de los tarifazos y a la vez avanzar en derechos de nueva generación no solo es posible sino que también es sustentable. Primero es necesario cuantificar las cantidades de agua gas y luz que necesita cada ciudadana y ciudadano. Luego establecer estándares mínimos para todas y todos y una vez garantizados restringir el derroche de esos bienes escasos.	convocados taller ecologista firmamos compromiso afrontar pobreza energética rosario año discutía reforma constitucional provincia santa_fe presentamos propuesta asignación universal energética cuota mensual estado garantizar habitantes relación consumo luz agua gas decil rico sociedad igualdad darle necesidades exigir capacidades realidad forma afrontar problema tarifazos avanzar derechos generación posible sustentable necesario cuantificar cantidades agua gas luz necesita ciudadana ciudadano establecer estándares mínimos todas garantizados restringir derroche bienes escasos
https://www.facebook.com/233734300112003/posts/1331471013671654/	2667_Juan Monteverde_Ciudad Futura_1_No	video	2019-06-12T00:00:00Z	147	junio	Esto decíamos en el concejo cuando planteamos la propuesta de la ASIGNACIÓN UNIVERSAL ENERGÉTICA: que el Estado garantice la cuota mínima de electricidad agua y gas que todas y todos necesitamos para vivir en condiciones dignas 👇🏽	decíamos concejo planteamos propuesta asignación universal energética estado garantice cuota mínima electricidad agua gas todas necesitamos vivir condiciones dignas
https://www.facebook.com/233734300112003/posts/1332198403598915/	2668_Juan Monteverde_Ciudad Futura_1_No	photo	2019-06-12T00:00:00Z	316	junio	👆🏽Les dejo por acá algunos de los dibujos pinturas intervenciones que hicieron un grupo de compañeras compañeros y artistas de la ciudad para apoyar esta campaña desde un lugar diferente 🎨🌈.Gracias enormes por la buena energía!!#MenosRoscaMásArte @ Rosario Santa Fe	dejo acá dibujos pinturas intervenciones grupo compañeras compañeros artistas ciudad apoyar campaña lugar gracias enormes buena energía menosroscamásarte rosario santa_fe
https://www.facebook.com/233734300112003/posts/1332257970259625/	2669_Juan Monteverde_Ciudad Futura_1_No	video	2019-06-12T00:00:00Z	57	junio	El domingo para tener una #Rosario más justa más igualitaria más libre votemos con ilusión✨❤️#GenteDistinta para #UnFuturoDiferente	domingo rosario justa igualitaria libre votemos ilusión gentedistinta unfuturodiferente
https://www.facebook.com/233734300112003/posts/1332317690253653/	2670_Juan Monteverde_Ciudad Futura_1_No	photo	2019-06-12T00:00:00Z	332	junio	Mañana desde las 10hs vas a poder seguir por acá el último día de lacampaña más linda de todas! Y en vivo! Como arrancamos terminamos: recorriendo#rosario en la citronave y contándote sobre todo lo que venimos haciendo hace años fuera y dentro de las instituciones. Por las redes mías y las de @carentepp desde las 10hs al cierre: nos vemos acá!	mañana hs vas seguir acá lacampaña linda todas vivo arrancamos terminamos recorriendo rosario citronave contándote venimos años instituciones redes hs cierre vemos acá
https://www.facebook.com/233734300112003/posts/1332752236876865/	2671_Juan Monteverde_Ciudad Futura_1_No	link	2019-06-13T00:00:00Z	432	junio	Algo de lo que decíamos en la nota del Diario La Capital - Rosario de hoy 👉🏽 A cada uno le puede gustar o no lo que hacemos en Ciudad Futura pero en el debate quedó claro que de los cuatro candidatos hay uno solo que es distinto. No somos mejores ni peores que el resto somos distintos. Y eso tiene que ver con que tenemos muchas políticas que ya desarrollamos sin ser gobierno. Eso es inédito en la política local y también a nivel nacional.🗞 Nota completa: https://www.lacapital.com.ar/la-ciudad/si-la-gente-se-anima-y-no-vota-al-menos-malo-puede-haber-sorpresas-n2505229.html	decíamos nota diario capital rosario puede gustar ciudad futura debate candidatos distinto mejores peores resto distintos políticas desarrollamos gobierno inédito política local nivel nacional nota completa
https://www.facebook.com/233734300112003/posts/1332943593524396/	2672_Juan Monteverde_Ciudad Futura_1_No	photo	2019-06-13T00:00:00Z	176	junio	Primer tramo del recorrido del #ÚltimoDía de campaña👇🏽📍Buscamos al gran Germinal 😀 por en centro y lo llevamos a las inmediaciones del estadio Gabino Sosa en #Tablada.📍Visitamos el Distrito Sur de Ciudad Futura donde se realizó la entrega de socias y socios lácteos: cada semana las vecinas y los vecinos se llevan 3 litros de leche a $100 🐮.📍Nos encontramos con Walter mecánico de la citronave 🐸 que también tiene su citroen aguantador 💪🏽.	tramo recorrido últimodía campaña buscamos germinal centro llevamos inmediaciones estadio gabino sosa tablada visitamos distrito sur ciudad futura entrega socias socios lácteos semana vecinas vecinos llevan litros leche encontramos walter mecánico citronave citroen aguantador
https://www.facebook.com/233734300112003/posts/1333045606847528/	2673_Juan Monteverde_Ciudad Futura_1_No	photo	2019-06-13T00:00:00Z	313	junio	👆🏽El día que Cavatorta se subió a la citronave a estrenar el novedoso formato del #SubíQueTeLlevo 🤣🤣-👉🏽 Se termina la campaña y seguimos recorriendo #Rosario como la empezamos: con la ilusión de que este domingo podemos elegir distinto. Y hacer que #QueElFuturoLlegueAntes ❤️❗️	cavatorta subió citronave estrenar novedoso formato subíquetellevo termina campaña seguimos recorriendo rosario empezamos ilusión domingo podemos elegir distinto queelfuturollegueantes
https://www.facebook.com/233734300112003/posts/1333084020177020/	2674_Juan Monteverde_Ciudad Futura_1_No	photo	2019-06-13T00:00:00Z	155	junio	Entre todos los viajes que hicimos hoy buscamos a los grosos de Gonzalo Matias Vieyra y Esteban Suárez de La Esencia 😊 en San Francisquito y los llevamos al Distrito Siete (donde tocan 🎤 muy seguido).En el camino sonó fuerte y en vivo el tema que nos regalaron y que en Spotify está como Gente Distinta🌈.Gracias a toda la banda por tanta alegría!!	viajes hicimos buscamos grosos gonzalo matias vieyra esteban suárez esencia san francisquito llevamos distrito tocan seguido camino sonó fuerte vivo tema regalaron spotify gente distinta gracias banda tanta alegría
https://www.facebook.com/233734300112003/posts/1333126623506093/	2675_Juan Monteverde_Ciudad Futura_1_No	video	2019-06-13T00:00:00Z	233	junio	Después de tantos #SubíQueTeLlevo con Cavatorta al volante en el último día de campaña decidimos dar vuelta la cosa: lo pasamos a buscar en la citronave y los que preguntamos fuimos nosotros. Acá un avance mañana compartimos esta charla y la del genio de Germinal y el Gonza de la Escencia de la cumbia!	tantos subíquetellevo cavatorta volante campaña decidimos vuelta cosa pasamos buscar citronave preguntamos nosotros acá avance mañana compartimos charla genio germinal gonza escencia cumbia
https://www.facebook.com/233734300112003/posts/1333673933451362/	2676_Juan Monteverde_Ciudad Futura_1_No	video	2019-06-14T00:00:00Z	95	junio	Minutazo de ayer con el amigo Germinal Terrakiuss 😁.Le hicimos la gauchada de llevarlo desde el centro a Tablada en el camino se nos voló el techo del auto ⬆️ (¿presagio de lo que dice Carlitos de que en las elecciones no tenemos techo?😉) y al final llamó a votar “utópicamente” o con ilusión ❤️.Gracias Miguel Franchi por tanto amor‼️	minutazo amigo germinal terrakiuss hicimos gauchada llevarlo centro tablada camino voló techo auto presagio carlitos elecciones techo llamó votar utópicamente ilusión gracias miguel franchi amor
https://www.facebook.com/233734300112003/posts/1333735173445238/	2677_Juan Monteverde_Ciudad Futura_1_No	photo	2019-06-14T00:00:00Z	375	junio	ACORDATE!EL TRANSPORTE PÚBLICO SERÁ GRATUITO EL DOMINGO DE ELECCIONES!Hace un mes una compañera que había fiscalizado en una escuela durante las PASO propuso que el colectivo sea gratis el domingo de elecciones. La idea se le ocurrió después de recibir muchísimos comentarios sobre lo que costaba en medio de la crisis económica sumar el costo de los viajes para ir a votar. Y de la bronca que genera que algo así se convierta en un obstáculo para que alguien participe de algo tan sensible para su futuro como es elegir a sus representantes.Así que presentamos el proyecto para que el domingo 16 de junio de 7 a 20hs todas las líneas de colectivo 🚎 sean gratuitas en #Rosario. Y logramos que se apruebe por unanimidad ✊🏽.Así funciona Ciudad Futura 🔴: aparece un problema se discute y se proponen posibles formas de resolverlo. Y se trabaja hasta que se solucione 💪🏽.⚠️Si el domingo te subís a un colectivo para ir o volver de votar y te dicen que tenés que pagar mostrarles esta publicación o avisanos por las redes. Es gratis para todas y todos!	acordate transporte gratuito domingo elecciones mes compañera fiscalizado escuela paso propuso colectivo gratis domingo elecciones idea ocurrió recibir muchísimos comentarios costaba crisis económica sumar costo viajes votar bronca genera convierta obstáculo alguien participe sensible futuro elegir representantes presentamos proyecto domingo junio hs todas líneas colectivo gratuitas rosario logramos apruebe unanimidad funciona ciudad futura aparece problema discute proponen posibles formas resolverlo trabaja solucione domingo subís colectivo volver votar tenés pagar mostrarles publicación avisanos redes gratis todas
https://www.facebook.com/233734300112003/posts/1333915826760506/	2678_Juan Monteverde_Ciudad Futura_1_No	link	2019-06-15T00:00:00Z	186	junio	Les comparto una muy buena entrevista que me hicieron para el #Rosario12 👇Que en Rosario haya 4 fuerzas políticas con chances de disputar la intendencia es bueno habla de que la diversidad es expresada no existe más el bipartidismo que es lo que quisieron instalar en toda la campaña que la discusión es entre Sukerman y Javkin. Esto no es así los partidos hay que jugarlos hasta el final y creo que realmente la elección va a ser muy pareja.	comparto buena entrevista rosario rosario fuerzas políticas chances disputar intendencia bueno diversidad expresada bipartidismo quisieron instalar campaña discusión sukerman javkin partidos jugarlos realmente elección pareja
https://www.facebook.com/233734300112003/posts/1334299540055468/	2679_Juan Monteverde_Ciudad Futura_1_No	video	2019-06-15T00:00:00Z	1517	junio	¿Cuántas veces te enojaste con la política y dijiste que se necesita gente nueva distinta otra cosa…?Bueno en #Rosario eso está pasando. No por mí ni por Caren o Carlitos está pasando por miles de personas que además de enojarse con la mala política se pusieron a construir la ciudad que sí querían 💪🏽.El domingo votá distinto vota con ilusión con el corazón y también con la cabeza. El domingo hacemos historia y hacemos que el futuro que soñamos llegue antes…✨Y si creés que este mensaje vale la pena mandáselo a tus contactos mostralo en tus redes porque los mejores sueños son los que se comparten 🤜🏽❤️🤛🏽.	enojaste política dijiste necesita gente distinta cosa bueno rosario pasando caren carlitos pasando miles personas enojarse mala política pusieron construir ciudad querían domingo votá distinto vota ilusión corazón cabeza domingo historia futuro soñamos llegue creés mensaje vale pena mandáselo contactos mostralo redes mejores sueños comparten
https://www.facebook.com/233734300112003/posts/1334503813368374/	2680_Juan Monteverde_Ciudad Futura_1_No	photo	2019-06-15T00:00:00Z	231	junio	Navego contra el viento haciendo lo imposible me divierto 🎶 Después de conocer a Ada nunca más pude escuchar ese tema de Calle 13 sin pensar en ella. Ada hoy fue re-elegida Alcadelsa de Barcelona una de las ciudades más importantes del mundo. Pero antes de eso hubo y hay una historia de lucha y militancia. De salir a la calle para frenar desalojos. De bancar con el cuerpo la idea de que Barcelona podía parecerse mucho más a la gente común que le da vida que a los bancos que la asfixian. De encabezar movimientos sociales y cuando llegó el momento fundar un partido político nuevo. De hacer campaña con menos de un cuarto del presupuesto que sus competidores. De soportar una y otra vez que en canales y diarios hayan querido convencer a las y los barceloneses que es imposible que una mujer como Ada llegue a Alcaldesa. De soportar que los otros candidatos hayan aprovechado los canales y diarios para intentar convencer a las y los barceloneses que es imposible que una mujer como Ada llegue a Alcaldesa.En fín de aquél y este lado del océano las cosas se parecen bastante. Acá y allá están quienes se hacen desde abajo no se traicionan nunca y van hasta el final dejando todo por una idea. También están los que asaltan tradiciones políticas que son parte de la historia colectiva de los pueblos para hacerse una carrera personal. Los que cuando algo se sale de los contornos mediocres y avaros de la política que tenemos hoy lo tachan de imposible. Los realistas que es un forma elegante de nombrar a los que quieren mantener las cosas como están. Ada y la gente común de Barcelona hoy volvieron a demostrar que eso del realismo es puro cuento para vendernos algo que no es real. Que se puede ser distinto y ganar. Y que en cada lugar donde la gente común tome los asuntos de todos en sus manos el Siglo XXI estará cargado de futuro. Hacer de eso un horizonte. Y llevarlo como bandera a la victoria. Como Ada. Como Barcelona. Como podemos hacer en Rosario si nos animamos.	navego contra viento imposible divierto ada nunca pude escuchar tema calle pensar ada re elegida alcadelsa barcelona ciudades importantes mundo historia lucha militancia salir calle frenar desalojos bancar cuerpo idea barcelona podía parecerse gente común vida bancos asfixian encabezar movimientos sociales momento fundar partido político nuevo campaña menos cuarto presupuesto competidores soportar canales diarios querido convencer barceloneses imposible mujer ada llegue alcaldesa soportar otros candidatos aprovechado canales diarios intentar convencer barceloneses imposible mujer ada llegue alcaldesa fín océano parecen acá allá abajo traicionan nunca dejando idea asaltan tradiciones políticas historia colectiva pueblos hacerse carrera personal sale contornos mediocres avaros política tachan imposible realistas forma elegante nombrar quieren mantener ada gente común barcelona volvieron demostrar realismo puro cuento vendernos real puede distinto ganar lugar gente común tome asuntos manos siglo xxi cargado futuro horizonte llevarlo bandera victoria ada barcelona podemos rosario animamos
https://www.facebook.com/233734300112003/posts/1334721646679924/	2681_Juan Monteverde_Ciudad Futura_1_No	photo	2019-06-16T00:00:00Z	99	junio	Hoy Barcelona reeligió como Alcaldesa a Ada Colau. De frenar desalojos pasó a gobernar una de las ciudades más importante del mundo. Nuestras ciudades necesitan más Adas: más políticas y políticos que vengan desde abajo que se parezcan mucho más a su gente y que le pongan el cuerpo a las ideas que defienden.Mañana nos toca en Rosario! ❤️✊🏼	barcelona reeligió alcaldesa ada colau frenar desalojos pasó gobernar ciudades importante mundo ciudades necesitan adas políticas políticos vengan abajo parezcan gente pongan cuerpo ideas defienden mañana toca rosario
https://www.facebook.com/233734300112003/posts/1335211033297652/	2682_Juan Monteverde_Ciudad Futura_1_No	photo	2019-06-16T00:00:00Z	107	junio	Un espacio que surgió del territorio en el corazón de Nuevo Alberdi y que hoy con la mayoría de edad cumplida y 4 concejales en el Palacio Vasallo sale a jugar en las grandes ligas.Les dejo el link en la bio a la nota completa de Eugenia Langone en La Capital de hoy.Vamos que venimos!#ElFuturoEsHoy	espacio surgió territorio corazón nuevo alberdi mayoría edad cumplida concejales palacio vasallo sale jugar ligas dejo link bio nota completa eugenia langone capital venimos elfuturoeshoy
https://www.facebook.com/233734300112003/posts/1335246676627421/	2683_Juan Monteverde_Ciudad Futura_1_No	photo	2019-06-16T00:00:00Z	613	junio	Votamos convencidos y convencidas. Con ilusión con  alegría y también para ganar. En esos votos fueron años y años de militancia y trabajo. Fue nuestro compromiso de 2015 de ofrecerle a la ciudad una alternativa de gobierno diferente.Ahora le toca a la gente decidir desde dónde quiere que sigamos trabajando y construyendo a partir de mañana. Porque el futuro ya llegó y llegó para quedarse. Porque #ElFuturoEsHoy   ❤️💜💚	votamos convencidos convencidas ilusión alegría ganar votos años años militancia trabajo compromiso ofrecerle ciudad alternativa gobierno ahora toca gente decidir sigamos trabajando construyendo mañana futuro quedarse elfuturoeshoy
